Date,Open,High,Low,Close,Adj Close,Volume
2025-02-19,11059.1,11135.1,11002.6,11049.78,11049.78,47616524
2025-02-20,11172.75,11292.06,11146.09,11169.26,11169.26,90984280
2025-02-21,11099.85,11276.11,11074.14,11101.93,11101.93,108924540
2025-02-24,10971.18,11054.12,10968.8,10996.06,10996.06,82738549
2025-02-25,11049.72,11071.38,11018.89,11059.04,11059.04,113490741
2025-02-26,10847.49,10905.85,10710.29,10902.86,10902.86,100969656
2025-02-27,11124.79,11143.96,11108.29,11128.08,11128.08,103377781
2025-02-28,11243.33,11306.16,11229.76,11276.77,11276.77,33398275
2025-03-03,11184.94,11258.29,11120.57,11222.09,11222.09,109924682
2025-03-04,11021.84,11052.46,10994.62,11015.9,11015.9,46859824
2025-03-05,11231.24,11236.27,11173.1,11184.54,11184.54,105276678
2025-03-06,11204.59,11215.65,11075.73,11173.81,11173.81,91655789
2025-03-07,11277.0,11338.96,11188.31,11330.39,11330.39,45897482
2025-03-10,11103.68,11147.59,11077.82,11136.74,11136.74,102556904
2025-03-11,11098.11,11161.02,11058.53,11066.88,11066.88,23775702
2025-03-12,11038.2,11103.69,11034.12,11070.83,11070.83,57644716
2025-03-13,11072.41,11242.78,11047.41,11079.88,11079.88,43547377
2025-03-14,11046.67,11082.9,11017.72,11028.47,11028.47,114674459
2025-03-17,11075.35,11118.44,11033.36,11107.62,11107.62,94007274
2025-03-18,10984.7,10985.73,10919.16,10981.23,10981.23,22455918
2025-03-19,10923.45,10988.64,10889.43,10967.34,10967.34,28053048
2025-03-20,10965.34,11046.9,10930.82,10985.16,10985.16,32194329
2025-03-21,11061.41,11113.82,11006.37,11050.81,11050.81,34042008
2025-03-24,11087.75,11184.05,11038.11,11140.99,11140.99,81086560
2025-03-25,11021.86,11044.3,10972.56,11007.32,11007.32,45476259
2025-03-26,10825.74,10878.97,10812.03,10826.37,10826.37,62101517
2025-03-27,11001.1,11076.99,10937.85,10982.9,10982.9,44365389
2025-03-28,11033.84,11068.41,11024.58,11026.43,11026.43,27955229
2025-03-31,10984.07,11031.43,10914.43,10939.3,10939.3,74062018
2025-04-01,11135.07,11188.14,11102.15,11130.89,11130.89,81158095
2025-04-02,11134.05,11177.01,11123.11,11148.41,11148.41,107574253
2025-04-03,11301.5,11342.48,11285.73,11297.36,11297.36,67152541
2025-04-04,11327.58,11356.81,11266.93,11309.15,11309.15,35239667
2025-04-07,11573.6,11610.72,11561.67,11571.9,11571.9,111895886
2025-04-08,11802.49,11827.98,11709.68,11801.05,11801.05,82648941
2025-04-09,11747.52,11819.42,11718.67,11772.31,11772.31,55534839
2025-04-10,11878.7,11947.26,11861.78,11902.37,11902.37,93252056
2025-04-11,11940.31,12062.04,11925.01,11990.76,11990.76,56832178
2025-04-14,12240.21,12283.56,12161.6,12176.3,12176.3,20801125
2025-04-15,12006.39,12072.53,12002.68,12051.36,12051.36,72718185
2025-04-16,12121.04,12211.28,12091.99,12146.29,12146.29,106884858
2025-04-17,12265.73,12293.85,12212.09,12292.22,12292.22,34775854
2025-04-18,12092.7,12146.02,12021.13,12060.32,12060.32,117402036
2025-04-21,11897.39,11917.64,11825.82,11907.93,11907.93,39470911
2025-04-22,11690.88,11734.42,11586.6,11647.28,11647.28,105654773
2025-04-23,11592.83,11655.52,11564.59,11616.3,11616.3,119786995
2025-04-24,11721.67,11730.14,11691.26,11711.87,11711.87,114265849
2025-04-25,11880.75,11957.79,11835.01,11910.6,11910.6,96807487
2025-04-28,12000.62,12019.1,11846.61,11923.88,11923.88,25254230
2025-04-29,12099.8,12258.04,12072.21,12143.06,12143.06,57411032
2025-04-30,11974.82,11987.59,11952.85,11963.7,11963.7,32901865
2025-05-01,11767.48,11767.55,11710.2,11745.14,11745.14,70433542
2025-05-02,11756.07,11804.1,11708.77,11741.49,11741.49,64476240
2025-05-05,11788.18,11833.62,11763.84,11794.74,11794.74,93297617
2025-05-06,11789.44,11849.32,11734.82,11794.04,11794.04,63547632
2025-05-07,11533.82,11626.53,11530.49,11532.3,11532.3,57221001
2025-05-08,11519.38,11568.41,11470.51,11524.46,11524.46,73560760
2025-05-09,11396.54,11440.37,11331.12,11363.68,11363.68,54603398
2025-05-12,11527.08,11581.25,11348.89,11451.14,11451.14,102620796
2025-05-13,11481.62,11548.56,11460.98,11500.86,11500.86,94984753
2025-05-14,11339.19,11397.02,11322.12,11385.98,11385.98,89198496
2025-05-15,11322.2,11340.18,11311.79,11325.2,11325.2,27834112
2025-05-16,11284.03,11397.09,11046.6,11197.37,11197.37,47006699
2025-05-19,11166.02,11228.57,11146.49,11193.01,11193.01,91908276
2025-05-20,11370.26,11440.72,11257.82,11314.62,11314.62,103199163
2025-05-21,11252.31,11255.68,11190.62,11195.96,11195.96,47534241
2025-05-22,11242.89,11277.21,11143.03,11261.59,11261.59,49361667
2025-05-23,11218.57,11294.89,11194.94,11199.45,11199.45,87068816
2025-05-26,11159.78,11232.81,11059.27,11105.53,11105.53,111615658
2025-05-27,11083.17,11263.31,11032.44,11095.79,11095.79,65949429
2025-05-28,10966.74,10983.53,10936.61,10973.44,10973.44,110693120
2025-05-29,10891.05,11008.31,10884.69,10910.09,10910.09,66016582
2025-05-30,10737.72,10837.23,10703.59,10770.51,10770.51,26355421
2025-06-02,10987.67,11020.65,10892.14,11009.11,11009.11,105449905
2025-06-03,10976.24,11043.77,10958.61,11016.69,11016.69,40805820
2025-06-04,10936.62,10980.75,10835.3,10935.5,10935.5,82198050
2025-06-05,10939.23,11017.93,10894.7,10964.56,10964.56,117615367
2025-06-06,10961.99,10988.1,10927.9,10954.3,10954.3,27433980
2025-06-09,10879.97,10958.62,10859.91,10930.99,10930.99,38301847
2025-06-10,11019.32,11077.73,10986.71,11008.39,11008.39,113466578
2025-06-11,11131.6,11285.19,10996.81,11103.83,11103.83,81065507
2025-06-12,10976.49,11064.2,10961.18,11042.54,11042.54,58778801
2025-06-13,10988.42,11016.39,10929.72,10976.11,10976.11,92070778
2025-06-16,10986.55,10987.95,10943.55,10946.23,10946.23,115098666
2025-06-17,10637.0,10770.17,10562.26,10675.74,10675.74,34390554
2025-06-18,10555.13,10591.79,10499.68,10502.43,10502.43,27595853
2025-06-19,10678.14,10699.99,10573.87,10664.74,10664.74,111537041
2025-06-20,10839.75,10891.19,10772.17,10862.72,10862.72,88015259
2025-06-23,10834.45,10844.51,10831.09,10836.26,10836.26,84750075
2025-06-24,10926.75,10971.68,10856.58,10908.47,10908.47,36188828
2025-06-25,10951.67,11013.05,10929.11,10949.17,10949.17,99325711
2025-06-26,11348.05,11348.07,11233.22,11329.74,11329.74,28288515
2025-06-27,11441.89,11474.11,11389.0,11473.58,11473.58,108691108
2025-06-30,11466.7,11485.5,11371.32,11460.88,11460.88,97805072
2025-07-01,11296.34,11353.25,11280.86,11344.45,11344.45,28884527
2025-07-02,11145.37,11195.08,11131.8,11149.09,11149.09,48447661
2025-07-03,11147.11,11225.88,11130.4,11177.42,11177.42,42048729
2025-07-04,11063.67,11124.63,10958.34,11088.14,11088.14,25005231
2025-07-07,10959.78,10976.43,10830.52,10919.29,10919.29,30698216
2025-07-08,10880.67,10953.89,10724.84,10845.16,10845.16,88456067
2025-07-09,10739.7,10783.7,10711.59,10720.11,10720.11,76998429
2025-07-10,10888.4,10950.21,10872.31,10924.2,10924.2,95964061
2025-07-11,11023.49,11082.21,10939.9,11033.97,11033.97,30781973
2025-07-14,11076.47,11091.02,10954.81,11036.31,11036.31,54741450
2025-07-15,11225.58,11236.45,11155.29,11220.81,11220.81,63635777
2025-07-16,11311.9,11360.02,11221.56,11233.73,11233.73,41874795
2025-07-17,11144.28,11151.93,11070.07,11131.15,11131.15,60966411
2025-07-18,11329.13,11351.25,11289.27,11322.61,11322.61,89376221
2025-07-21,11382.78,11399.23,11335.13,11393.35,11393.35,88908835
2025-07-22,11271.98,11286.94,11233.22,11267.47,11267.47,29532945
2025-07-23,11242.13,11280.05,11211.83,11247.28,11247.28,53059070
2025-07-24,11166.48,11302.64,11112.26,11142.81,11142.81,34517702
2025-07-25,11009.4,11016.79,10932.15,10977.89,10977.89,115525116
2025-07-28,11067.47,11172.55,11006.33,11093.63,11093.63,65525374
2025-07-29,11287.24,11384.98,11274.8,11332.5,11332.5,20573881
2025-07-30,11101.35,11216.73,11033.75,11162.84,11162.84,101602393
2025-07-31,11252.68,11322.23,11206.73,11235.56,11235.56,29407062
2025-08-01,11121.84,11163.72,11081.92,11158.78,11158.78,76628313
2025-08-04,11030.77,11113.43,11018.05,11102.47,11102.47,109779948
2025-08-05,11046.53,11080.65,10968.59,11033.67,11033.67,102188677
2025-08-06,11014.35,11031.76,10921.97,10932.58,10932.58,34242373
2025-08-07,10941.5,10975.39,10912.44,10941.7,10941.7,61163819
2025-08-08,10872.68,10938.13,10819.16,10845.4,10845.4,58807239
2025-08-11,10883.65,10891.24,10821.01,10880.98,10880.98,107764631
2025-08-12,10875.0,10902.71,10837.95,10878.23,10878.23,23301394
2025-08-13,10882.85,10882.88,10830.76,10852.93,10852.93,89936228
2025-08-14,10738.98,10780.65,10722.46,10748.34,10748.34,90463377
2025-08-15,10692.14,10769.33,10638.78,10683.57,10683.57,97933150
2025-08-18,10786.35,10910.18,10728.17,10775.95,10775.95,65069853
2025-08-19,10817.01,10868.57,10788.09,10838.74,10838.74,88722424
2025-08-20,10757.95,10823.61,10660.12,10726.03,10726.03,106179753
2025-08-21,10735.34,10768.27,10701.13,10740.98,10740.98,73807136
2025-08-22,10808.81,10841.38,10784.04,10833.37,10833.37,40080139
2025-08-25,10656.57,10680.72,10528.42,10639.44,10639.44,75975541
2025-08-26,10677.58,10784.19,10646.37,10706.43,10706.43,114773402
2025-08-27,10632.77,10650.14,10630.22,10631.87,10631.87,79147144
2025-08-28,10701.73,10718.1,10653.05,10702.02,10702.02,75436107
2025-08-29,10650.31,10683.45,10566.02,10615.73,10615.73,28103670
2025-09-01,10424.99,10484.36,10375.41,10410.17,10410.17,54104860
2025-09-02,10227.75,10281.67,10212.81,10228.52,10228.52,38866922
2025-09-03,10262.12,10266.01,10227.42,10237.0,10237.0,50836413
2025-09-04,10312.2,10346.77,10154.45,10269.37,10269.37,53467508
2025-09-05,10187.8,10242.4,10062.93,10170.78,10170.78,30117390
2025-09-08,10245.86,10325.46,10214.46,10245.55,10245.55,91414529
2025-09-09,10023.41,10104.16,10000.47,10063.01,10063.01,101417907
2025-09-10,10026.57,10077.65,9888.83,10058.72,10058.72,45562996
2025-09-11,9919.5,9973.37,9894.71,9928.59,9928.59,117534123
2025-09-12,9842.58,9903.49,9816.68,9860.61,9860.61,29003281
2025-09-15,9863.18,9924.25,9794.71,9868.71,9868.71,44529154
2025-09-16,9780.35,9838.51,9759.86,9778.68,9778.68,27660678
2025-09-17,9755.81,9835.93,9721.68,9740.33,9740.33,113765329
2025-09-18,9849.62,9896.06,9842.66,9851.7,9851.7,55284715
2025-09-19,9806.61,9837.91,9688.0,9792.32,9792.32,29142693
2025-09-22,9887.63,9903.87,9847.74,9885.72,9885.72,41807008
2025-09-23,9708.68,9796.01,9698.22,9766.56,9766.56,118236779
2025-09-24,9798.9,9853.32,9774.0,9826.59,9826.59,93498554
2025-09-25,9982.33,9994.78,9786.37,9986.65,9986.65,60320606
2025-09-26,9686.42,9723.69,9585.49,9721.71,9721.71,54306425
2025-09-29,9657.1,9705.49,9556.62,9639.75,9639.75,35678986
2025-09-30,9748.61,9784.72,9690.1,9704.05,9704.05,79445827
2025-10-01,9720.71,9745.66,9671.39,9685.3,9685.3,71159930
2025-10-02,9721.61,9738.96,9719.4,9727.84,9727.84,82155971
2025-10-03,9709.56,9757.83,9645.82,9666.33,9666.33,60170352
2025-10-06,9682.76,9806.81,9650.86,9678.44,9678.44,35234145
2025-10-07,9655.01,9674.01,9639.1,9664.78,9664.78,99600220
2025-10-08,9774.65,9910.8,9700.5,9792.67,9792.67,44090583
2025-10-09,9814.15,9861.59,9777.31,9823.06,9823.06,77691307
2025-10-10,9851.08,9863.51,9830.58,9862.56,9862.56,47740293
2025-10-13,9825.95,9838.86,9765.44,9820.93,9820.93,33552664
2025-10-14,9776.03,9777.13,9749.34,9771.32,9771.32,53872374
2025-10-15,9727.95,9754.56,9666.71,9727.86,9727.86,40671672
2025-10-16,9785.9,9843.68,9746.93,9773.09,9773.09,82565460
2025-10-17,9765.61,9820.02,9713.42,9730.86,9730.86,53891894
2025-10-20,9792.67,9827.7,9729.16,9764.85,9764.85,107814287
2025-10-21,9948.82,10029.22,9911.12,9993.34,9993.34,116819038
2025-10-22,10015.26,10114.71,9980.93,10092.59,10092.59,62364813
2025-10-23,10087.67,10088.66,9966.49,10059.47,10059.47,55985062
2025-10-24,10154.52,10230.64,10145.61,10196.33,10196.33,68702875
2025-10-27,10146.87,10183.76,10112.94,10153.71,10153.71,58117599
2025-10-28,9896.72,9949.17,9891.87,9931.58,9931.58,27463131
2025-10-29,9771.9,9853.19,9708.58,9825.01,9825.01,81550770
2025-10-30,9643.42,9648.33,9593.17,9627.78,9627.78,22795126
2025-10-31,9615.35,9689.82,9557.76,9593.5,9593.5,61169328
2025-11-03,9581.72,9657.79,9572.39,9598.32,9598.32,59117064
2025-11-04,9703.88,9851.66,9700.76,9779.9,9779.9,110284985
2025-11-05,9801.99,9826.17,9797.49,9818.08,9818.08,50535317
2025-11-06,9808.9,9811.39,9785.03,9797.38,9797.38,73059012
2025-11-07,9846.26,9898.72,9840.54,9890.14,9890.14,65566678
2025-11-10,9660.7,9672.48,9645.02,9655.39,9655.39,47883716
2025-11-11,9682.91,9694.16,9606.5,9683.35,9683.35,78807849
2025-11-12,9785.72,9858.61,9720.61,9768.74,9768.74,29079860
2025-11-13,9617.47,9694.46,9572.25,9614.03,9614.03,54456905
2025-11-14,9710.24,9779.01,9688.12,9738.67,9738.67,70457850
2025-11-17,9813.03,9818.1,9734.46,9777.93,9777.93,64117798
2025-11-18,9731.65,9816.28,9685.17,9736.29,9736.29,95616014
2025-11-19,9806.43,9815.86,9763.48,9807.23,9807.23,21417158
2025-11-20,10030.14,10141.85,9956.28,10058.3,10058.3,38613148
2025-11-21,10068.06,10082.52,10037.65,10081.46,10081.46,73004410
2025-11-24,10085.22,10123.73,10073.64,10112.06,10112.06,50566254
2025-11-25,10058.89,10127.52,9976.43,10064.11,10064.11,97141378
2025-11-26,10024.68,10055.57,9953.89,9973.46,9973.46,83539547
2025-11-27,10026.56,10086.88,9976.59,10067.99,10067.99,70281422
2025-11-28,9928.33,9992.47,9905.17,9976.62,9976.62,38292770
2025-12-01,10031.55,10095.84,9955.49,9987.47,9987.47,105470725
2025-12-02,9931.87,9965.83,9922.41,9938.11,9938.11,63390347
2025-12-03,9973.55,10049.15,9957.39,9993.61,9993.61,117897070
2025-12-04,10064.67,10077.07,9975.79,10033.37,10033.37,67484197
2025-12-05,10133.14,10176.87,10128.82,10151.58,10151.58,70283084
2025-12-08,10153.13,10211.01,9946.8,10097.82,10097.82,84060764
2025-12-09,10091.39,10171.14,10061.49,10070.9,10070.9,82467218
2025-12-10,9951.46,10016.63,9870.33,9966.05,9966.05,56785218
2025-12-11,9984.64,10025.12,9860.62,9920.44,9920.44,53432455
2025-12-12,9946.58,10027.34,9907.91,9964.68,9964.68,108562183
2025-12-15,10073.4,10085.18,10027.57,10051.02,10051.02,48616825
2025-12-16,9961.5,9984.73,9876.88,9952.56,9952.56,107302483
2025-12-17,10090.49,10140.31,10003.55,10051.24,10051.24,44416430
2025-12-18,10253.11,10257.01,10116.15,10205.31,10205.31,44467331
2025-12-19,10255.89,10272.29,10207.1,10254.9,10254.9,51499954
2025-12-22,10448.28,10479.9,10435.93,10471.95,10471.95,57175852
2025-12-23,10400.64,10444.07,10327.34,10386.31,10386.31,114663815
2025-12-24,10227.32,10355.22,10170.75,10248.15,10248.15,68815958
2025-12-25,10113.32,10194.62,10011.16,10052.6,10052.6,107829519
2025-12-26,10226.66,10236.1,10191.36,10222.47,10222.47,35111500
2025-12-29,10288.12,10403.62,10260.91,10299.41,10299.41,33028847
2025-12-30,10301.9,10302.25,10241.81,10296.2,10296.2,81597704
2025-12-31,10289.3,10340.87,10226.38,10331.06,10331.06,54806093
2026-01-01,10177.25,10225.25,10164.08,10207.0,10207.0,115739212
2026-01-02,10526.25,10535.74,10469.99,10488.48,10488.48,105000180
2026-01-05,10485.84,10578.67,10455.94,10506.55,10506.55,94925048
2026-01-06,10489.31,10638.73,10393.82,10522.36,10522.36,68503110
2026-01-07,10626.96,10708.44,10595.55,10609.88,10609.88,38286606
2026-01-08,10707.32,10783.55,10567.35,10669.37,10669.37,75043685
2026-01-09,10721.96,10736.25,10695.21,10698.88,10698.88,62258657
2026-01-12,10641.14,10663.98,10536.85,10609.44,10609.44,63036055
2026-01-13,10643.58,10699.2,10537.83,10667.8,10667.8,108356836
2026-01-14,10847.75,10981.27,10798.32,10894.22,10894.22,78811819
2026-01-15,11109.78,11135.46,11054.12,11059.97,11059.97,81569024
2026-01-16,11247.98,11372.84,11176.91,11258.88,11258.88,96843273
2026-01-19,11190.68,11275.44,11143.32,11199.1,11199.1,56382186
2026-01-20,11125.33,11135.89,11051.07,11081.18,11081.18,92062663
2026-01-21,11087.65,11124.35,11058.12,11069.18,11069.18,85981367
2026-01-22,11094.44,11118.07,11064.66,11079.29,11079.29,80411248
2026-01-23,11289.66,11290.75,11145.45,11216.81,11216.81,83082456
2026-01-26,10991.96,11048.55,10951.7,11013.22,11013.22,78570763
2026-01-27,11234.63,11262.04,11187.27,11203.45,11203.45,85633624
2026-01-28,11189.26,11290.21,11094.78,11187.35,11187.35,28351184
2026-01-29,11147.25,11157.89,11084.81,11138.28,11138.28,85431227
2026-01-30,11068.79,11108.63,11011.51,11018.27,11018.27,49025773
2026-02-02,10839.25,10909.34,10817.71,10822.76,10822.76,99721839
2026-02-03,10942.12,10994.45,10862.75,10924.48,10924.48,62197411
2026-02-04,10971.76,10997.68,10804.7,10936.57,10936.57,81803384
2026-02-05,10773.91,10865.76,10692.22,10785.72,10785.72,109143466
2026-02-06,10609.57,10655.26,10577.63,10636.35,10636.35,33856901
2026-02-09,10567.09,10616.91,10563.28,10600.31,10600.31,63105220
2026-02-10,10736.25,10800.0,10724.86,10799.96,10799.96,69309098
2026-02-11,10838.85,10906.62,10721.13,10772.4,10772.4,87529752
2026-02-12,10563.85,10630.96,10559.76,10598.93,10598.93,95404817
2026-02-13,10566.47,10620.13,10552.85,10573.49,10573.49,113637821
2026-02-16,10536.22,10568.81,10470.8,10544.98,10544.98,50663820
2026-02-17,10249.26,10273.35,10222.71,10239.82,10239.82,39973915
2026-02-18,10261.83,10275.47,10228.83,10236.77,10236.77,81237905
2026-02-19,10240.23,10262.59,10116.44,10213.87,10213.87,89319994
2026-02-20,10277.47,10298.88,10233.25,10295.48,10295.48,37984955
2026-02-23,10504.9,10620.51,10483.17,10510.17,10510.17,78508606
2026-02-24,10653.44,10666.6,10543.95,10644.41,10644.41,80921272
2026-02-25,10608.24,10635.18,10578.72,10616.16,10616.16,92239282
2026-02-26,10541.46,10575.59,10420.82,10490.87,10490.87,100086071
2026-02-27,10811.22,10851.45,10769.09,10795.32,10795.32,39494042
2026-03-02,10829.42,10839.23,10722.0,10805.6,10805.6,88597407
2026-03-03,10831.99,10867.16,10751.97,10810.49,10810.49,109739374
2026-03-04,10848.93,10920.6,10785.4,10810.87,10810.87,51905928
2026-03-05,10843.59,10920.55,10832.63,10837.7,10837.7,59483623
2026-03-06,10781.64,10856.25,10710.17,10823.75,10823.75,93525979
2026-03-09,10771.79,10872.32,10689.65,10758.89,10758.89,118232800
2026-03-10,10676.67,10751.47,10602.09,10697.58,10697.58,115427651
2026-03-11,10679.97,10733.55,10648.8,10696.93,10696.93,109473837
2026-03-12,10655.08,10697.2,10581.15,10636.37,10636.37,104997368
2026-03-13,10595.67,10700.05,10476.26,10556.46,10556.46,40075489
2026-03-16,10572.67,10619.86,10422.29,10572.0,10572.0,63714543
2026-03-17,10555.32,10619.24,10521.76,10545.55,10545.55,102551106
2026-03-18,10779.45,10818.84,10695.1,10724.68,10724.68,44093575
2026-03-19,10427.11,10427.85,10357.05,10419.58,10419.58,99947269
2026-03-20,10630.94,10681.64,10524.18,10548.61,10548.61,62547151
2026-03-23,10715.55,10737.36,10675.39,10697.4,10697.4,32299695
2026-03-24,10404.07,10495.21,10344.04,10459.32,10459.32,110209766
2026-03-25,10446.65,10452.18,10325.65,10423.09,10423.09,97941341
2026-03-26,10395.58,10425.96,10363.54,10383.71,10383.71,113022636
2026-03-27,10266.82,10368.28,10217.51,10227.25,10227.25,98056716
2026-03-30,10163.64,10243.13,10120.37,10143.16,10143.16,76925892
2026-03-31,10018.84,10104.05,9993.3,10023.01,10023.01,33811224
2026-04-01,10183.6,10226.47,10181.84,10221.14,10221.14,104717715
2026-04-02,10323.5,10376.4,10195.06,10329.98,10329.98,117846389
2026-04-03,10451.89,10548.33,10417.49,10478.63,10478.63,89853550
2026-04-06,10546.91,10575.3,10522.99,10565.31,10565.31,107116625
2026-04-07,10456.47,10504.65,10386.77,10438.04,10438.04,111464769
2026-04-08,10433.1,10439.76,10378.04,10381.1,10381.1,87340278
2026-04-09,10452.62,10531.6,10416.94,10440.26,10440.26,99948588
2026-04-10,10266.97,10378.7,10249.39,10303.94,10303.94,47229553
2026-04-13,10402.04,10402.67,10379.33,10388.19,10388.19,103693742
2026-04-14,10401.08,10466.21,10313.98,10363.87,10363.87,89510974
2026-04-15,10305.44,10343.1,10294.79,10324.32,10324.32,21643083
2026-04-16,10404.32,10454.66,10372.58,10408.51,10408.51,63958766
2026-04-17,10463.09,10485.11,10454.42,10462.63,10462.63,31791470
2026-04-20,10399.75,10560.03,10369.25,10424.3,10424.3,46576632
2026-04-21,10581.8,10592.32,10549.42,10561.26,10561.26,116456118
2026-04-22,10435.75,10462.34,10398.46,10439.54,10439.54,25050058
2026-04-23,10526.9,10548.18,10405.9,10513.66,10513.66,20021650
2026-04-24,10557.47,10651.06,10496.29,10585.66,10585.66,73355494
2026-04-27,10538.99,10609.35,10521.27,10552.84,10552.84,114147892
2026-04-28,10616.9,10653.01,10571.4,10593.94,10593.94,97836661
2026-04-29,10440.59,10514.6,10378.09,10452.28,10452.28,69363500
2026-04-30,10616.95,10711.37,10489.79,10562.23,10562.23,45372075
2026-05-01,10531.29,10560.78,10493.93,10543.93,10543.93,110711767
2026-05-04,10493.69,10520.15,10471.49,10486.62,10486.62,44556224
2026-05-05,10641.2,10645.54,10569.93,10611.51,10611.51,34701106
2026-05-06,10487.96,10551.09,10396.98,10532.78,10532.78,109906090
2026-05-07,10319.16,10399.23,10274.95,10373.96,10373.96,60676214
2026-05-08,10154.21,10235.36,10126.0,10200.9,10200.9,99567573
2026-05-11,10311.12,10312.88,10261.71,10272.21,10272.21,91622071
2026-05-12,10114.81,10186.66,10054.01,10131.58,10131.58,96914165
2026-05-13,10411.44,10467.97,10311.7,10332.15,10332.15,51239442
2026-05-14,10084.15,10135.56,10068.14,10101.25,10101.25,113169489
2026-05-15,10300.3,10359.47,10277.47,10294.6,10294.6,72056502
2026-05-18,10369.37,10403.92,10316.8,10321.62,10321.62,117283803
2026-05-19,10375.81,10399.81,10286.44,10313.74,10313.74,79103067
2026-05-20,10318.6,10407.64,10177.52,10255.18,10255.18,75027643
2026-05-21,10340.75,10375.78,10286.83,10303.4,10303.4,88117178
2026-05-22,10333.87,10395.57,10211.82,10302.22,10302.22,106379410
2026-05-25,10449.69,10500.95,10430.18,10431.14,10431.14,113992475
2026-05-26,10471.79,10496.1,10435.62,10447.39,10447.39,118421626
2026-05-27,10450.51,10492.0,10414.31,10467.82,10467.82,43507635
2026-05-28,10403.56,10470.01,10337.53,10429.16,10429.16,117380604
2026-05-29,10425.65,10438.87,10336.9,10425.76,10425.76,104597796
2026-06-01,10458.91,10495.52,10448.33,10464.26,10464.26,39544473
2026-06-02,10258.36,10345.38,10174.66,10272.33,10272.33,85017442
2026-06-03,10145.3,10233.51,10087.04,10124.15,10124.15,84370273
2026-06-04,10239.59,10289.7,10117.51,10210.32,10210.32,61096674
2026-06-05,10235.32,10239.68,10192.94,10232.6,10232.6,115110311
2026-06-08,10260.26,10301.72,10186.73,10214.98,10214.98,94467919
2026-06-09,10185.11,10262.55,10173.19,10220.12,10220.12,103800357
2026-06-10,10256.38,10289.15,10243.64,10262.34,10262.34,104231510
2026-06-11,10182.71,10226.0,10121.59,10204.65,10204.65,45994235
2026-06-12,10064.02,10191.62,10056.96,10120.7,10120.7,63883023
2026-06-15,10143.05,10178.56,10043.29,10145.57,10145.57,53511963
2026-06-16,10036.31,10115.43,9980.25,10039.98,10039.98,102489327
2026-06-17,10133.99,10187.3,10078.82,10088.19,10088.19,101260962
2026-06-18,9922.73,9972.24,9888.63,9903.98,9903.98,110198459
2026-06-19,9988.96,10038.98,9986.13,10019.75,10019.75,54401837
2026-06-22,10131.03,10143.71,10013.59,10074.99,10074.99,67582023
2026-06-23,10143.46,10244.67,10007.85,10106.44,10106.44,30680555
2026-06-24,10237.19,10396.37,10212.01,10219.34,10219.34,69063350
2026-06-25,10404.34,10443.0,10309.76,10411.41,10411.41,70565110
2026-06-26,10501.08,10541.04,10461.19,10531.39,10531.39,59897301
2026-06-29,10311.85,10350.97,10306.98,10323.38,10323.38,39763284
2026-06-30,10215.4,10260.74,10160.78,10182.14,10182.14,23401447
2026-07-01,10172.63,10188.94,10071.74,10115.44,10115.44,31038804
2026-07-02,10168.24,10259.51,10056.63,10121.38,10121.38,117851288
2026-07-03,10167.3,10193.94,10114.34,10182.23,10182.23,32176872
2026-07-06,10070.36,10129.44,10040.97,10104.3,10104.3,109401408
2026-07-07,10132.39,10166.13,10121.56,10128.11,10128.11,65643397
2026-07-08,9994.02,10068.5,9965.04,10047.32,10047.32,70205334
2026-07-09,9992.63,10034.55,9947.67,9982.96,9982.96,112684914
2026-07-10,9828.27,9862.97,9786.23,9832.63,9832.63,75701567
2026-07-13,9722.58,9763.37,9642.4,9736.19,9736.19,72096342
2026-07-14,9549.48,9648.16,9498.36,9595.38,9595.38,84650154
2026-07-15,9510.41,9531.31,9461.14,9495.78,9495.78,76803178
2026-07-16,9594.0,9646.78,9576.66,9609.36,9609.36,72138902
2026-07-17,9478.99,9534.15,9417.7,9512.38,9512.38,80392605
2026-07-20,9710.39,9876.79,9682.59,9794.79,9794.79,25002828
2026-07-21,9850.22,9851.31,9828.03,9851.04,9851.04,20131562
2026-07-22,9926.54,9959.74,9781.73,9874.05,9874.05,46218129
2026-07-23,9832.95,9886.63,9727.35,9784.19,9784.19,76235862
2026-07-24,9849.29,9881.9,9835.34,9862.81,9862.81,42367456
2026-07-27,9785.79,9837.59,9771.07,9803.5,9803.5,32841272
2026-07-28,9833.42,9875.17,9760.23,9819.61,9819.61,68593510
2026-07-29,10072.84,10117.95,10053.25,10103.1,10103.1,115441814
2026-07-30,10104.6,10108.22,10082.76,10095.46,10095.46,30782554
2026-07-31,10250.47,10328.26,10217.03,10226.96,10226.96,53444652
2026-08-03,10188.57,10206.76,10112.85,10151.21,10151.21,45136043
2026-08-04,10147.3,10195.53,10094.09,10150.35,10150.35,117097169
2026-08-05,10346.78,10382.88,10261.14,10353.11,10353.11,48576855
2026-08-06,10257.95,10310.78,10233.14,10285.04,10285.04,84419118
2026-08-07,10469.26,10497.91,10437.21,10495.29,10495.29,39501490
2026-08-10,10573.31,10580.87,10547.34,10580.5,10580.5,67596201
2026-08-11,10529.98,10564.75,10499.56,10518.39,10518.39,38371718
2026-08-12,10624.03,10661.15,10587.61,10594.99,10594.99,71819951
2026-08-13,10686.35,10734.71,10646.83,10712.16,10712.16,25982547
2026-08-14,10837.23,10863.89,10685.92,10788.92,10788.92,70850138
